corpus,source_pdf,source_txt,source_exists,date,year,month,day,case_numbers,doc_tags,pages,text_chars,ocr_chars,word_count,status
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS------ (1)-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS------ (1)-1.txt,yes,,,,,,,51,155977,0,23926,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS-------1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS-------1.txt,yes,,,,,,,38,106419,0,16422,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (1)-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (1)-1.txt,yes,,,,,,,62,193843,0,30536,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-03d92fa3-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-03d92fa3-1.txt,yes,,,,,,,28,74790,0,11880,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-1.txt,yes,,,,,,,62,193843,0,30536,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-86b6a49f-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-86b6a49f-1.txt,yes,,,,,,,62,193843,0,30536,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (1)-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (1)-1.txt,yes,,,,,,,30,99207,0,15209,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (2)-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (2)-1.txt,yes,,,,,,,40,123584,0,19124,ok
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain-1.txt,yes,,,,,,,44,134725,0,21211,ok
research,RESEARCH\vLex-Vincent-Is-a-direct-petition-for-1.pdf,extracted_research\vLex-Vincent-Is-a-direct-petition-for-1.txt,yes,,,,,,petition,12,58902,0,9743,ok
research,RESEARCH\vLex-Vincent-Is-it-appropriate-for-a-1.pdf,extracted_research\vLex-Vincent-Is-it-appropriate-for-a-1.txt,yes,,,,,,,9,39495,0,6646,ok
research,RESEARCH\vLex-Vincent-Is-it-appropriate-for-a-520939c1-1.pdf,extracted_research\vLex-Vincent-Is-it-appropriate-for-a-520939c1-1.txt,yes,,,,,,,9,39495,0,6646,ok
research,RESEARCH\vLex-Vincent-Is-it-appropriate-for-a-8b227c38-1.pdf,extracted_research\vLex-Vincent-Is-it-appropriate-for-a-8b227c38-1.txt,yes,,,,,,,9,39495,0,6646,ok
research,RESEARCH\vLex-Vincent-Is-it-illegal-for-an-attorney-to-fill-out-an-associate-judge-s-report-and-then-just-get-the-judge-s--1.pdf,extracted_research\vLex-Vincent-Is-it-illegal-for-an-attorney-to-fill-out-an-associate-judge-s-report-and-then-just-get-the-judge-s--1.txt,yes,,,,,,report,12,29571,0,4908,ok
research,RESEARCH\vLex-Vincent-Is-it-improper-for-a-1.pdf,extracted_research\vLex-Vincent-Is-it-improper-for-a-1.txt,yes,,,,,,,7,31501,0,5194,ok
research,RESEARCH\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive (1)-1.pdf,extracted_research\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive (1)-1.txt,yes,,,,,,federal,13,31712,0,4873,ok
research,RESEARCH\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive (1)-90a9fb65-1.pdf,extracted_research\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive (1)-90a9fb65-1.txt,yes,,,,,,federal,13,31712,0,4873,ok
research,RESEARCH\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive (1)-b5b7dca3-1.pdf,extracted_research\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive (1)-b5b7dca3-1.txt,yes,,,,,,federal,13,31712,0,4873,ok
research,RESEARCH\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive-1.pdf,extracted_research\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive-1.txt,yes,,,,,,federal,13,31712,0,4873,ok
research,RESEARCH\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive-53f71b49-1.pdf,extracted_research\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive-53f71b49-1.txt,yes,,,,,,federal,13,31712,0,4873,ok
research,RESEARCH\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive-68da3fc5-1.pdf,extracted_research\vLex-Vincent-Is-it-proper-for-a-Texas-resident-to-sue-his-Oklahoma-step-father-in-law-in-federal-court-under-dive-68da3fc5-1.txt,yes,,,,,,federal,13,31712,0,4873,ok
research,RESEARCH\vLex-Vincent-Is-Rule-237a-of-the-03bc31d4-1.pdf,extracted_research\vLex-Vincent-Is-Rule-237a-of-the-03bc31d4-1.txt,yes,,,,,,,3,14561,0,2418,ok
research,RESEARCH\vLex-Vincent-Is-Rule-237a-of-the-1.pdf,extracted_research\vLex-Vincent-Is-Rule-237a-of-the-1.txt,yes,,,,,,,3,14561,0,2418,ok
research,RESEARCH\vLex-Vincent-Is-Rule-237a-of-the-16481ff7-1.pdf,extracted_research\vLex-Vincent-Is-Rule-237a-of-the-16481ff7-1.txt,yes,,,,,,,3,14561,0,2418,ok
research,RESEARCH\vLex-Vincent-Is-the-plaintiff-required-to-1.pdf,extracted_research\vLex-Vincent-Is-the-plaintiff-required-to-1.txt,yes,,,,,,,5,20315,0,3503,ok
research,RESEARCH\vLex-Vincent-Is-the-plaintiff-required-to-6cb460aa-1.pdf,extracted_research\vLex-Vincent-Is-the-plaintiff-required-to-6cb460aa-1.txt,yes,,,,,,,5,20315,0,3503,ok
research,RESEARCH\vLex-Vincent-Is-the-plaintiff-required-to-bfcb2f2b-1.pdf,extracted_research\vLex-Vincent-Is-the-plaintiff-required-to-bfcb2f2b-1.txt,yes,,,,,,,5,20315,0,3503,ok
research,RESEARCH\vLex-Vincent-IV--INTRODUCTION--1--This-matter-highlights-an-egregious-and-malicious-series-of-actions-taken-by-th-1.pdf,extracted_research\vLex-Vincent-IV--INTRODUCTION--1--This-matter-highlights-an-egregious-and-malicious-series-of-actions-taken-by-th-1.txt,yes,,,,,,,37,96696,0,15171,ok
research,RESEARCH\vLex-Vincent-IV--INTRODUCTION-14--This-civil-action-is-brought-under-the-Racketeer-Influenced-and-Corrupt-Organiz-1.pdf,extracted_research\vLex-Vincent-IV--INTRODUCTION-14--This-civil-action-is-brought-under-the-Racketeer-Influenced-and-Corrupt-Organiz-1.txt,yes,,,,,,,25,66369,0,10422,ok
research,RESEARCH\vLex-Vincent-Judicial-immunity-is-intended-to-protect-independent-judicial-decision-making--not-to-shield-judges--1.pdf,extracted_research\vLex-Vincent-Judicial-immunity-is-intended-to-protect-independent-judicial-decision-making--not-to-shield-judges--1.txt,yes,,,,,,,20,46286,0,7480,ok
research,RESEARCH\vLex-Vincent-List-what-precludes-an-attorney-from-arguing-at-trial-when-she-has-been-non-responsive-to-every-sing-1.pdf,extracted_research\vLex-Vincent-List-what-precludes-an-attorney-from-arguing-at-trial-when-she-has-been-non-responsive-to-every-sing-1.txt,yes,,,,,,,12,27310,0,4488,ok
research,RESEARCH\vLex-Vincent-MANDAMUS-1--JUDGE-KAITCER--1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--1.pdf,extracted_research\vLex-Vincent-MANDAMUS-1--JUDGE-KAITCER--1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--1.txt,yes,,,,,,mandamus,117,400790,0,65480,ok
research,RESEARCH\vLex-Vincent-Morgan-and-Daniel-engaged-in-multiple-acts--including-the-preparation-of-false-court-documents-and-t-1.pdf,extracted_research\vLex-Vincent-Morgan-and-Daniel-engaged-in-multiple-acts--including-the-preparation-of-false-court-documents-and-t-1.txt,yes,,,,,,,32,75732,0,12517,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-acted-together-with-a--1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-acted-together-with-a--1.txt,yes,,,,,,,21,46868,0,7203,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-each-played-a-role-in--1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-each-played-a-role-in--1.txt,yes,,,,,,,20,49301,0,7834,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-1.txt,yes,,,,,,,4,19017,0,3090,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-actively-transferred-funds--prepared-fraudulent-documents--and-lied-to-the-cou-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-actively-transferred-funds--prepared-fraudulent-documents--and-lied-to-the-cou-1.txt,yes,,,,,,transfer,23,55213,0,8738,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Branthoover-collaborated-to-devise-a-scheme-involving-the-preparati-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Branthoover-collaborated-to-devise-a-scheme-involving-the-preparati-1.txt,yes,,,,,,,27,65471,0,10375,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Kenneth-Branthoover-collaborated-over-a-17-month-period-with-the-co-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Kenneth-Branthoover-collaborated-over-a-17-month-period-with-the-co-1.txt,yes,,,,,,,31,75730,0,11972,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Kenneth-Branthoover-engaged-in-multiple-acts--including-preparing-f-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Kenneth-Branthoover-engaged-in-multiple-acts--including-preparing-f-1.txt,yes,,,,,,,26,63241,0,10107,ok
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-transferred--1-576-across-state-lines-via-PayPal-from-Oklahoma-to-Daniel-Kenne-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-transferred--1-576-across-state-lines-via-PayPal-from-Oklahoma-to-Daniel-Kenne-1.txt,yes,,,,,,transfer,21,48130,0,7394,ok
research,RESEARCH\vLex-Vincent-Morgan-was-in-Texas--and-Daniel-was-in-Oklahoma--and-their-scheme-involved-actions-across-state-line-1.pdf,extracted_research\vLex-Vincent-Morgan-was-in-Texas--and-Daniel-was-in-Oklahoma--and-their-scheme-involved-actions-across-state-line-1.txt,yes,,,,,,,15,32875,0,5047,ok
research,RESEARCH\vLex-Vincent-Myers--Branthoover--and-Wilson-collaborated-in-a-coordinated-manner-to-achieve-a-common-goal--to-unl-1.pdf,extracted_research\vLex-Vincent-Myers--Branthoover--and-Wilson-collaborated-in-a-coordinated-manner-to-achieve-a-common-goal--to-unl-1.txt,yes,,,,,,,23,58617,0,9028,ok
research,RESEARCH\vLex-Vincent-Myers--Branthoover--and-Wilson-engaged-in-multiple-predicate-acts--including--1--Mail-fraud--using-t-1.pdf,extracted_research\vLex-Vincent-Myers--Branthoover--and-Wilson-engaged-in-multiple-predicate-acts--including--1--Mail-fraud--using-t-1.txt,yes,,,,,,,27,65964,0,10504,ok
research,RESEARCH\vLex-Vincent-Myers-and-Branthoover-communicated-across-state-lines--Texas-and-Oklahoma--via-text-messages-and-pho-1.pdf,extracted_research\vLex-Vincent-Myers-and-Branthoover-communicated-across-state-lines--Texas-and-Oklahoma--via-text-messages-and-pho-1.txt,yes,,,,,,,17,37395,0,5628,ok
research,RESEARCH\vLex-Vincent-Myers-transferred--1-576-from-a-joint-marital-account-to-Branthoover-s-PayPal-account--and-used-thos-1.pdf,extracted_research\vLex-Vincent-Myers-transferred--1-576-from-a-joint-marital-account-to-Branthoover-s-PayPal-account--and-used-thos-1.txt,yes,,,,,,transfer,24,55516,0,8913,ok
research,RESEARCH\vLex-Vincent-NO--322-744263-23---NO--322-744538-23-ITMOMO-Morgan-Michelle-Myers-v-Charles-Dustin-Myers-MOTION-TO--1.pdf,extracted_research\vLex-Vincent-NO--322-744263-23---NO--322-744538-23-ITMOMO-Morgan-Michelle-Myers-v-Charles-Dustin-Myers-MOTION-TO--1.txt,yes,,,,,322-744263-23;322-744538-23,motion,153,537642,0,87205,ok
research,RESEARCH\vLex-Vincent-On-January-16--2024--the-Respondent-was-ordered-to-vacate-his-home-and-business-premises-based-on-cl-1.pdf,extracted_research\vLex-Vincent-On-January-16--2024--the-Respondent-was-ordered-to-vacate-his-home-and-business-premises-based-on-cl-1.txt,yes,,,,,,order,11,30217,0,5051,ok
research,RESEARCH\vLex-Vincent-OR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS--v---Plaintiff---DANIEL-KENNETH-BRANTHOOVE-1.pdf,extracted_research\vLex-Vincent-OR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS--v---Plaintiff---DANIEL-KENNETH-BRANTHOOVE-1.txt,yes,,,,,,,28,86935,0,13315,ok
research,RESEARCH\vLex-Vincent-Plaintiff-alleged-multiple-predicate-acts--wire-fraud--Travel-Act-violations--perjury-subornation-of-1.pdf,extracted_research\vLex-Vincent-Plaintiff-alleged-multiple-predicate-acts--wire-fraud--Travel-Act-violations--perjury-subornation-of-1.txt,yes,,,,,,,23,60614,0,9779,ok
research,RESEARCH\vLex-Vincent-Plaintiff-alleged-that-after-the-initial-acts--wire-fraud--Travel-Act-violation---Defendants-continu-1.pdf,extracted_research\vLex-Vincent-Plaintiff-alleged-that-after-the-initial-acts--wire-fraud--Travel-Act-violation---Defendants-continu-1.txt,yes,,,,,,,25,62859,0,10109,ok
research,RESEARCH\vLex-Vincent-Plaintiff-s-allegations-describe-a-scheme-with-multiple-steps--ongoing-coordination--and-repeated-ac-1.pdf,extracted_research\vLex-Vincent-Plaintiff-s-allegations-describe-a-scheme-with-multiple-steps--ongoing-coordination--and-repeated-ac-1.txt,yes,,,,,,,26,62704,0,10196,ok
research,RESEARCH\vLex-Vincent-Plaintiff-s-complaint-contains-detailed-factual-allegations-regarding-the-timing--nature--and-purpos-1.pdf,extracted_research\vLex-Vincent-Plaintiff-s-complaint-contains-detailed-factual-allegations-regarding-the-timing--nature--and-purpos-1.txt,yes,,,,,,complaint,22,52523,0,8610,ok
research,RESEARCH\vLex-Vincent-Plaintiff-was-unlawfully-removed-from-his-residence--which-he-relied-on-to-earn-a-living-for-his-fam-1.pdf,extracted_research\vLex-Vincent-Plaintiff-was-unlawfully-removed-from-his-residence--which-he-relied-on-to-earn-a-living-for-his-fam-1.txt,yes,,,,,,,14,33156,0,5230,ok
research,RESEARCH\vLex-Vincent-Question-1-No-25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petiti-1.pdf,extracted_research\vLex-Vincent-Question-1-No-25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petiti-1.txt,yes,,,,,,,31,83916,0,13408,ok
research,RESEARCH\vLex-Vincent-Question-1-No-25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petiti-14ace95a-1.pdf,extracted_research\vLex-Vincent-Question-1-No-25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--RELATOR--On-Petiti-14ace95a-1.txt,yes,,,,,,,31,83916,0,13408,ok
research,RESEARCH\vLex-Vincent-Research-case-law-on-void-1.pdf,extracted_research\vLex-Vincent-Research-case-law-on-void-1.txt,yes,,,,,,,10,50243,0,8345,ok
research,RESEARCH\vLex-Vincent-Research-case-law-on-void-2c66ca00-1.pdf,extracted_research\vLex-Vincent-Research-case-law-on-void-2c66ca00-1.txt,yes,,,,,,,10,50243,0,8345,ok
research,RESEARCH\vLex-Vincent-Research-case-law-on-void-2f60df0a-1.pdf,extracted_research\vLex-Vincent-Research-case-law-on-void-2f60df0a-1.txt,yes,,,,,,,10,50243,0,8345,ok
research,RESEARCH\vLex-Vincent-Roderick-Marx-1.pdf,extracted_research\vLex-Vincent-Roderick-Marx-1.txt,yes,,,,,,,32,192400,0,30420,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (1)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (1)-1.txt,yes,,,,,,record,49,139981,0,23073,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (10)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (10)-1.txt,yes,,,,,,record,35,105466,0,17326,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (2)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (2)-1.txt,yes,,,,,,record,46,132472,0,21752,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (3)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (3)-1.txt,yes,,,,,,record,29,90212,0,14677,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (4)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (4)-1.txt,yes,,,,,,record,49,133066,0,22051,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (5)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (5)-1.txt,yes,,,,,,record,55,152067,0,24994,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (6)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (6)-1.txt,yes,,,,,,record,49,135832,0,22097,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (7)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (7)-1.txt,yes,,,,,,record,42,121015,0,19907,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.txt,yes,,,,,,record,47,133423,0,22065,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (9)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (9)-1.txt,yes,,,,,,record,55,150805,0,24562,ok
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.txt,yes,,,,,,record,41,119664,0,19799,ok
research,RESEARCH\vLex-Vincent-The-associate-judge-in-the-Texas-family-law-case-acted-without-a-valid-order-of-referral--as-require-1.pdf,extracted_research\vLex-Vincent-The-associate-judge-in-the-Texas-family-law-case-acted-without-a-valid-order-of-referral--as-require-1.txt,yes,,,,,,order,9,22194,0,3638,ok
research,RESEARCH\vLex-Vincent-The-complainant-was-denied-the-opportunity-to-be-heard-on-an-emergency-matter-affecting-the-safety-a-1.pdf,extracted_research\vLex-Vincent-The-complainant-was-denied-the-opportunity-to-be-heard-on-an-emergency-matter-affecting-the-safety-a-1.txt,yes,,,,,,emergency,22,51704,0,8429,ok
research,RESEARCH\vLex-Vincent-The-complainant-was-denied-the-opportunity-to-be-heard-on-an-emergency-matter-affecting-the-safety-a-48577571-1.pdf,extracted_research\vLex-Vincent-The-complainant-was-denied-the-opportunity-to-be-heard-on-an-emergency-matter-affecting-the-safety-a-48577571-1.txt,yes,,,,,,emergency,22,51704,0,8429,ok
research,RESEARCH\vLex-Vincent-The-complainant-was-denied-the-opportunity-to-be-heard-on-an-emergency-matter-affecting-the-safety-a-c1386140-1.pdf,extracted_research\vLex-Vincent-The-complainant-was-denied-the-opportunity-to-be-heard-on-an-emergency-matter-affecting-the-safety-a-c1386140-1.txt,yes,,,,,,emergency,22,51704,0,8429,ok
research,RESEARCH\vLex-Vincent-The-complaint-alleges-an-association-in-fact-enterprise-among-Myers--Branthoover--and-Wilson--with-a-1.pdf,extracted_research\vLex-Vincent-The-complaint-alleges-an-association-in-fact-enterprise-among-Myers--Branthoover--and-Wilson--with-a-1.txt,yes,,,,,,complaint,32,81507,0,12706,ok
research,RESEARCH\vLex-Vincent-The-complaint-alleges-racketeering-acts-and-threats-spanning-from-December-2023-through-at-least-May-1.pdf,extracted_research\vLex-Vincent-The-complaint-alleges-racketeering-acts-and-threats-spanning-from-December-2023-through-at-least-May-1.txt,yes,,,,,,complaint,27,63592,0,10046,ok
research,RESEARCH\vLex-Vincent-The-complaint-alleges-that-Defendants-knowingly-agreed-to-participate-in-the-racketeering-enterprise-1.pdf,extracted_research\vLex-Vincent-The-complaint-alleges-that-Defendants-knowingly-agreed-to-participate-in-the-racketeering-enterprise-1.txt,yes,,,,,,complaint,30,71819,0,11414,ok
research,RESEARCH\vLex-Vincent-The-complaint-asserts-that-the-alleged-racketeering-activities-occurred-across-state-lines--Texas-an-1.pdf,extracted_research\vLex-Vincent-The-complaint-asserts-that-the-alleged-racketeering-activities-occurred-across-state-lines--Texas-an-1.txt,yes,,,,,,complaint,16,40072,0,6366,ok
research,RESEARCH\vLex-Vincent-The-complaint-assigns-distinct-roles-to-each-defendant--Myers-as-drafter-and-beneficiary-of-false-do-1.pdf,extracted_research\vLex-Vincent-The-complaint-assigns-distinct-roles-to-each-defendant--Myers-as-drafter-and-beneficiary-of-false-do-1.txt,yes,,,,,,complaint,30,72200,0,11684,ok
research,RESEARCH\vLex-Vincent-The-complaint-details-a-coordinated-scheme-by-Myers--Branthoover--and-Wilson--including-specific-dat-1.pdf,extracted_research\vLex-Vincent-The-complaint-details-a-coordinated-scheme-by-Myers--Branthoover--and-Wilson--including-specific-dat-1.txt,yes,,,,,,complaint,22,52728,0,8400,ok
research,RESEARCH\vLex-Vincent-The-complaint-details-a-series-of-alleged-criminal-acts-wire-fraud--interstate-transportation-of-fra-1.pdf,extracted_research\vLex-Vincent-The-complaint-details-a-series-of-alleged-criminal-acts-wire-fraud--interstate-transportation-of-fra-1.txt,yes,,,,,,complaint,12,30441,0,4713,ok
